ID DEL CENTRO,NOMBRE DEL ESTABLECIMIENTO,DIRECCIÓN DEL CENTRO,TIPO DE CENTRO,REGIONAL DE SALUD,PROVINCIA,MUNICIPIO,SECTOR,AÑO DE APERTURA,COORD. LATITUD,COORD. LONGITUD
1450,CPNA GUACHUPITA,CALLE 24 DE ABRIL ESQ HERMANAS MIRABAL MARIA AUXILIADORA,CENTRO DE PRIMER NIVEL,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,27 DE FEBRERO 1,N/D,18.498,-69.8835
1453,COMUNAL LA ZURZA,CALLE SAN JUAN DE LA MAGUANA PROYECTO LA ZURZA,CENTRO DE PRIMER NIVEL,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,PROYECTO LA ZURZA,N/D,18.51,-69.91
1469,EL PEDREGAL,CALLE PRINCIPAL EL PEDREGAL,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,PEDRO BRAND,EL PEDREGAL,N/D,18.453225,-69.990178
1491,CONSULTORIO MEDICO INMACULADA CONCEPCION,CALLE E ESQ PEATON 7 BARRIO INVI KM 10 CARRETERA SANCHEZ,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Km 12/4,N/D,18.4278586,-69.9738871
1492,HERMANOS QUINTERO,KM 13 AUTOPISTA SANCHEZ,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SANTO DOMINGO OESTE,COSTA AZUL ,N/D,18.4260806,-70.007115
1504,SODECA SOCIEDAD PARA EL DESARROLLO DEL CALICHE SODECA,C 48 NO 31 ESQ LA 40 EL CALICHE DE CRISTO REY,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,EL CALICHE 1,N/D,18.5052467,-69.9265665
1505,DISPENSARIO MEDICO DR OCTAVIANO LEROUX PARROQUIA CRISTO REY,PROLONGACION TIRADENTES N0 1,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Cristo Rey I,N/D,18.497,-69.9252
1568,DRA EVANGELINA RODRIGUEZ PEROZO,AVE BOLIVAR NO 842 ZONA UNIVERSITARIA,HOSPITAL MATERNO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,LA JULIA 2,N/D,18.4650479,-69.9188901
1570,FUNDACION RED SOCIAL DE MUJERES CRISTIANAS ENSANCHE KENNEDY,CALLE JUAN JOSE DUARTE N05 ENSANCHE KENNEDY,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,CRISTO REY 18,N/D,18.483221,-69.914961
1579,CPNA CLUB SAN CARLOS,CALLE AVENIDA MEXICO ESQ EMILIO PRUDOME CLUB SAN CARLOS,CENTRO DE PRIMER NIVEL,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,VILLA FRANCISCA,N/D,18.4764,-69.8934
1582,CPN CLUB SAN LAZARO DNE,ESQ MELLA,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,CLUB SAN CARLOS PARA ELIMINAR,N/D,18.4742,-69.889
1583,OFICINAS GUBERNAMENTALES,AAV MAXICO ESQ C DR DELGADO GAZCUE,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,VILLA CONSUELO 4,N/D,18.4746,-69.9086
1584,CODIA,C PADRE VILLINI 58 ZONA COLONIAL,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,CIUDAD COLONIAL 02,N/D,18.4719,-69.8839
1637,CPN LAS CINCO CASAS,CARRETERA CRUCE DEL PAJON DON JUAN,CENTRO DE PRIMER NIVEL,HIGUAMO,MONTE PLATA,MONTE PLATA,LAS CINCO CASAS,N/D,18.817256,-69.913139
1640,EVANGELINA RODRIGUEZ PRO FAMILIA,AV NICOLAS DE OVANDO SANTO DOMINGO REPUBLICA DOMINICANA,CENTRO DE PRIMER NIVEL,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,ENSANCHE LUPERON,N/D,18.5017,-69.9024
1641,CENTRO DE ORIENTACION E INVESTIGACION INTEGRAL COIN,C ANIBAL DE ESPINOSA 352 VILLAS AGRICOLAS,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,COIN,N/D,18.4962403,-69.9103135
1643,INSTITUTO DOMINICANO DE ESTUDIOS VIROLOGICO IDEV,C DR PINEIRO NO  211 ZONA UNIVERSITARIA ESQ ALMA MATER,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,ZONA UNIVERSITARIA 2,N/D,18.4569948,-69.9163619
1645,INSTITUTO DE SEXUALIDAD HUMANA,DENTRO DEL ANTIGUO HOSPITAL MARION EN LA UNIVERSIDAD AUTONOMA DE SANTO DOMINGO UASD,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,ZONA UNIVERSITARIA 2,N/D,18.4601,-69.9139
1649,SALVADOR B GAUTIER,ALEXANDER FLEMING ESQ P SALCEDO NO 10 ENSANCHE LA FE,HOSPITAL ALTA COMPLEJIDAD,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Cristo Rey II,N/D,18.492343,-69.924884
1653,CENTRO DE PROMOCION Y SOLIDARIDAD HUMANA CEPROSH,CALLE JUAN BOSCH NO 52 CUIDAD DE PUERTO PLATA,CONSULTORIO,CIBAO NORTE,PUERTO PLATA,PUERTO PLATA,EL BATEY,N/D,19.7989,-70.6917
1717,POLITECNICO VICTOR ESTRELLA LIZ,CALLE  PEPIYO SALCEDO ESQ SAN CRISTOBAL ENS LA FE,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Pedro Mir III,N/D,18.4902439,-69.9258144
1722,ESCULA NUESTRA SEÑORA DEL CARMEN,CALLE JUAN SANCHEZ RAMIREZ,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,GAZCUE 6,N/D,18.468,-69.9075
1724,CONSULTORIO MEDICO ESCUELA AMELIA RICART CALVENTI,C HUASCAR TEJADA ESQ ANTONIO DE LA MAZA,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Naco  2,N/D,18.458376,-69.921691
1725,HOGAR ESCUELA ROSA DUARTE,CARRETERA SANCHEZ KM 7,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Km 7,N/D,18.4391579,-69.9481148
1727,HOGAR ESCUELA SANTO DOMINGO SAVIO,CALLE MARIA NAZARET SANTO DOMINGO 10305,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Km 12/4,N/D,18.4277247,-69.9892378
1730,CONSULTORIO MEDICO ESCUELA CLARET,CONSULTORIO MEDICO ESCUELA CLARET,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Paraíso 2,N/D,18.4788148,-69.9452525
1743,FORTALEZA OLEGARIO TENARES,CALLE LUPERON ESQUINA NARCISO MINAYA,CONSULTORIO,CIBAO NORDESTE,MARIA TRINIDAD SANCHEZ,NAGUA,URBANA OESTE 3,N/D,19.373426,-69.850793
1747,CONSULTORIO ESCUELA FRANCISCO ULISES DOMINGUEZ,CALLE A  SANTO DOMINGO,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Ensanche La Fe II,N/D,18.494171,-69.928269
1752,VILLA HERMOSA III,CALLE BIILL GRANT DETRAS DEL CUARTEL DE LA POLICIA VILLA HERMOSA,CENTRO DE PRIMER NIVEL,YUMA,LA ROMANA,VILLA HERMOSA,VILLA HERMOSA 3,N/D,18.4446,-69.016
1777,ESCUELA SORDO MUDOS,AV 27 DE FEBRERO CASI ESQ BARAHONA VILLA CONSUELO,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,VILLA CONSUELO 6,N/D,18.4811,-69.8978
1784,DISPENSARIO MEDICO SAN ELIAS PROFETA,C SEIBO ESQ C 22 VILLA JUANA,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,VILLA AGRICOLAS 6,N/D,18.4936,-69.9056
1788,ESCUELA REPUBLICA DE CHILE,CMONTE CRISTI 02 SAN CARCOS,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,CLUB SAN CARLOS PARA ELIMINAR,N/D,18.4786,-69.8937
1790,GUARDERIA INFANTIL SAN VICENTE DE PAUL,C JOSE MARTI ESQ 27 DE FEBRERO VILLA FRANCISCA,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,EL HOYO DE ALTAGRACIA,N/D,18.4842,-69.8912
1791,LICEO PANAMERICANO,C PASEO DE LOS PERIODISTAS CASI ESQ JUAN ENRIQUE DURAN MIRA FLORES,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,MIRAFLORES,N/D,18.4792,-69.9094
1810,CONSULTORIO ESCUELA VICTOR GARRIDO,PEATON 2 HONDURA DEL OESTE KM 10,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Km 12/4,N/D,18.4291,-69.9736
1814,CONSULTORIO ESCUELA XAVIER BILLINI,8 1 2 CALLETANO GERMOSEN,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,SAN MIGUEL 1,N/D,18.4382,-69.9663
1815,DISPENSARIO MEDICO DR MANUEL TEJADA FLORENTINO,CALLE JUAN PABLO DUATE ESQ DUVERGE C JUAN PABLO DUARTE 03 SANTO DOMINGO ESTE 11901,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,ZONA UNIVERSITARIA 2,N/D,18.4616593,-69.9129112
1816,DISPENSARIO SIERVAS DE MARIA,C GUSTAVO MEJIA RICART ENS NACO,CENTRO DE PRIMER NIVEL,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Naco 1,N/D,18.475558,-69.9293573
1817,CONSULTORIO LICEO EXPERIMENTAL DE LA UASD,CALLE ANTONIO DE LA  MAZA SANTO DOMINGO 10105,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,ZONA UNIVERSITARIA 2,N/D,18.458376,-69.921691
1818,HOGAR DE ANCIANOS SAN FRANCISCO DE ASIS,AV INDEPENDENCIA KM 11 Y MEDIO,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Km 12/4,N/D,18.4282488,-69.986683
1822,DISPENSARIO COLEGIO QUISQUEYA,AVENIDA 27 DE FEBRERO 402 SANTO DOMINGO,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,BELLA VISTA 2,N/D,18.456775,-69.9501043
1824,CONSULTORIO MEDICO SANTA GEMMA,AVENIDA GUSTAVO MEJIA RICART 66 SANTO DOMINGO,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,SAN MIGUEL 1,N/D,18.4339031,-69.9643126
1825,CENTRO CLINICO Y DIAGNOSTICO DE ATENCION PRIMARIA ZONA D,CALLE CENTRAL PLAN PILOTO,CENTRO DIAGNOSTICO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,HONDURAS 1,N/D,18.4458487,-69.9382715
1827,CONSULTORIO MEDICO EDUCATIVO MARILLAC,ESQUINA AVENIDA SAN  MARTIN  AVENIDA ORTEAGA Y GASSET,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Cristo Rey II,N/D,18.4854911,-69.9198487
1828,CONSULTORIO MEDICO EUCARISTIA Y VISITACION,DESIDERIO ARIAS NO 66 BELLA VISTA,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,BELLA VISTA  6,N/D,18.4587,-69.939
1842,ESCUELA HAITI,C JOSEFA BREA ENS LUPERON,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,ENSANCHE LUPERON,N/D,18.4973,-69.8964
1845,CUERPO DE BOMBEROS DEL DISTRITO NACIONAL,AV MELLA 635 671 SANTO DOMINGO 10211,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,LOS BOMBEROS PARA ELIMINAR,N/D,18.4732377,-69.8918908
1846,LICEO ESTADOS UNIDOS DE AMERICA,C AV MEXICO ESQ DELGADO 19 GAZCUE,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,DON BOSCO,N/D,18.4757,-69.8986
1847,ASOCIACION DOMINICANA DE REHABILITACION,C SAN FRANCISCO DE MACORIS ESQ LEOPORDO NAVARRO MIRAFLORES,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,MIRAFLORES,N/D,18.4808,-69.9073
1850,CENTRO CLINICO Y DIAGNOSTICO  ZONA A IDSS SALUD SEGURA,CALLE MERCEDES ESQ ESPALLAT  ZONA COLONIAL,CENTRO DIAGNOSTICO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,SAN LAZARO ,N/D,18.4729,-69.8902
1888,VIDA Y SALUD,AVENIDA LOS BEIBOLISTAS MANOGUAYABO,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,SANTO DOMINGO OESTE,MANOGUAYABO 2,N/D,18.5343866,-70.0633271
1945,ESCUELA MARIA FANIA ENCARNACION,TIRADENTES SANTO DOMINGO,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Ens. La Fe I,N/D,18.4866,-69.9321
1946,ESCUELA CASA DE LA PROVIDENCIA,AV LOPE DE VEGA NO 97 ENSANCHE LA FE,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Ens. La Fe I,N/D,18.4963,-69.9326
1947,CONSULTORIO ESCUELA GENERAL ANTONIO DUVERGE,CALLE 7 8 SANTO DOMINGO,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,HONDURAS 1,N/D,18.4289,-69.974
1974,CENTRO PARROQUIAL SANTO TOMAS DE VILLANUEVA,AVENIDA MIGUEL DIAZ EDIF  3 EL ALMIRANTE,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,ALMIRANTE 2-5,N/D,18.527951,-69.8139772
2127,CARCEL PUBLICA SANTA CRUZ DEL SEIBO,SANTA CRUZ DEL SEIBO,CENTRO DE PRIMER NIVEL,YUMA,EL SEIBO,MICHES,LAS QUINIENTAS 1,N/D,18.7669337,-69.0423012
2128,CENTRO DE CORRECCION Y REHABILITACION MONTE PLATA,CALLE JOSE FRANCISCO PENA GOMEZ AL LADO DEL CUARTEL DE LA POLICIA,CONSULTORIO,HIGUAMO,MONTE PLATA,MONTE PLATA,CENTRO PUEBLO,N/D,18.8094821,-69.789771
2129,CCR BANI HOMBRES,BANI,CONSULTORIO,VALDESIA,PERAVIA,BANI,PUEBLO NUEVO,N/D,18.2799924,-70.3231708
2130,CCR BANI MUJERES,AV MAXIMO GOMEZ CARRETERA SANCHEZ SALIDA BANI AZUA AL LADO DE LA SIRENA,CONSULTORIO,VALDESIA,PERAVIA,BANI,PUEBLO NUEVO,N/D,18.2804111,-70.3402567
2131,CCR NAJAYO HOMBRES,CARRETERA NAJAYO ARRIBA,CONSULTORIO,VALDESIA,SAN CRISTOBAL,SAN CRISTOBAL,CENTRO PUEBLO 1,N/D,18.391007,-70.156422
2132,CCR LA ISLETA MOCA,CARRETERA LA ISLETA,CONSULTORIO,CIBAO NORTE,ESPAILLAT,MOCA,LA ISLETA,N/D,19.3552886,-70.6247364
2133,CCR PUERTO PLATA FORTALEZA SAN FELIPE,AVENIDA GENERAL GREGORIO LUPERON,CONSULTORIO,CIBAO NORTE,PUERTO PLATA,PUERTO PLATA,LUPERON 1,N/D,19.8041543,-70.6981507
2134,CARCEL PUBLICA DE NEYBA,CALLE PRINICPAL DE NEIBA,CONSULTORIO,ENRIQUILLO,BAHORUCO,NEIBA,LA CUABA,N/D,18.5053715,-71.4264262
2135,CARCEL DEL 15 DE AZUA,KM 15 CARRETERA AZUA BARAHONA,CONSULTORIO,EL VALLE,AZUA,AZUA,GUAYACANAL,N/D,18.4646573,-70.8629991
2136,FORTALEZA JOSE MARIA CABRAL,ALLE INDEPENDENCIA ESQUINA CARRETERA SANCHEZ SAN JUAN DE LA MAGUANA,CONSULTORIO,EL VALLE,SAN JUAN,SAN JUAN,QUIJA QUIETA,N/D,18.8064474,-71.2346091
2138,CCR MONTE CRISTI,AVENIDA SAN FERNANDO,CONSULTORIO,CIBAO NOROESTE,MONTE CRISTI,MONTE CRISTI,EL ALBIMAR,N/D,19.8448665,-71.6506621
2139,CCR SANTIAGO RODRIGUEZ,PEDRO THOMAS 54 FRENTE AL PARQUE,CONSULTORIO,CIBAO NOROESTE,SANTIAGO RODRIGUEZ,SAN IGNACIO DE SABANETA,LOS TOMINES,N/D,19.4753926,-71.3411343
2140,CCR MAO,VALVERDE,CONSULTORIO,CIBAO NOROESTE,VALVERDE,MAO,LOS RESTAURADORES,N/D,19.4751928,-71
2141,CARCEL EL PINITO SABANETA,EL PINITO,CENTRO DE PRIMER NIVEL,CIBAO SUR,LA VEGA,LA VEGA,BARRANCA 1,N/D,18.8477105,-70.4889891
2142,CLINICA CRUZ JIMINIAN,AVENIDA ORTEGA Y GASSET NUMERO 90 CRISTO REY,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,CRISTO REY 7,N/D,18.501444,-69.922363
2143,CCR NAJAYO MUJERES,CARRETERA NAJAYO ARRIBA,CONSULTORIO,VALDESIA,SAN CRISTOBAL,SAN CRISTOBAL,CENTRO PUEBLO 1,N/D,18.390633,-70.154134
2340,CONFEDERACION ANTONOMA DE SINDICATO CLASISTA CASC,CALLE JUAN ERAZO 39,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,VILLA AGRICOLAS 5,N/D,18.4848262,-69.9065819
2342,ONG VIDA SOBRE EL OZAMA,CALLE PRIMERA NO 1 ENSANCHE OZAMA,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,ANTONIO ABAD PARA QUITAR,N/D,18.4957314,-69.8773661
2346,CENTRO DE ESPECIALIDADES DE LA RESERVA DE LAS FFAA,CALLE PADRE PAULES 3 7 SANTO DOMINGO ESTE 11501,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,PUEBLO NUEVO 1,N/D,18.4865518,-69.8744984
2352,OBRA SOCIAL SALECIANA PROGRESO DE LOS PUBLOS,CALLE 5 COLONIA AGRICOLA,CONSULTORIO,CIBAO SUR,LA VEGA,JARABACOA,COLONIA ABAJO,N/D,19.1137677,-70.6385252
2358,FORTALEZA PALO HINCADO,CALLE 27 DE FEBRERO,CONSULTORIO,CIBAO SUR,SANCHEZ RAMIREZ,COTUI,SECTOR LOS ESPAÑOLES,N/D,19.0614783,-70.1481512
2362,LICEO LILIAN PORTALATIN SOSA,C PRESIDENTE ANTONIO GUZMAN ESQ C AMIN ABEL,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,INVIMOSA I,N/D,18.5121026,-69.8280764
2381,SALUD MENTAL LA ZURZA,C HECTOR J DIAZ 10  LA ZURZA,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,RIVERA DE RIO ISABELA,N/D,18.506343,-69.914695
2382,CPNA SABANA DE PAYABO,CALLE PRINCIPAL SABANA DE PAYABO,CENTRO DE PRIMER NIVEL,HIGUAMO,MONTE PLATA,SABANA GRANDE DE BOYA,VILLA BAYAGUANA,N/D,18.7518454,-69.711861
25,PADRE BILLINI,CALLE SANTOME NO 39 CIUDAD COLONIAL,HOSPITAL ALTA COMPLEJIDAD,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,CIUDAD COLONIAL 02,1878,18.471069,-69.88906
2400,ESCUELA PLAZA EDUCATIVA DON BOSCO,C PRINCIPAL ESQ C PENETRACION,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,INVICEA,1900,18.5260472,-69.8186491
157,SIGFREDO ALBA,CALLE PACO SAVINON 63 FANTINO PROVINCIA SANCHEZ RAMIREZ R D,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO SUR,SANCHEZ RAMIREZ,FANTINO,LA ALTAGRACIA,1914,19.120591,-70.296595
1343,CARCEL PUBLICA LA CONCEPCION DISPENSARIO,CALLE GARCIA GODOY AL LADO DEL HOSPITAL,CONSULTORIO,CIBAO SUR,LA VEGA,LA VEGA,EL CAMPITO 1,1920,19.2193,-70.5197
1799,ESCUELA SOCORRO SANCHEZ,AV ESPANA,CONSULTORIO,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,CALERO,1930,18.4805,-69.8782
1191,LUIS J SUAREZ,CENTRO DE L CUIDAD AL LADO DEL BANCO EL PROGRESO,CENTRO DE ZONA,YUMA,LA ROMANA,LA ROMANA,LUIS J SUAREZ,1940,18.4245,-68.969
24,YOLANDA GUZMAN,CALLE YOLANDA GUZMAN NO 147 ESQ C9 MEJORAMIENTO SOCIAL,CENTRO DE PRIMER NIVEL,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,SAMANA,1943,18.493168,-69.892388
43,JUAN PABLO PINA,C SANTOME 42 ZONA URBANA SAN CRISTOBAL,HOSPITAL ALTA COMPLEJIDAD,VALDESIA,SAN CRISTOBAL,SAN CRISTOBAL,CENTRO PUEBLO 1,1945,18.4186,-70.1146
146,MATIAS RAMON MELLA,PRESIDENTE HENRIQUEZ 1,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NOROESTE,DAJABON,DAJABON,CENTRO DE LA CIUDAD,1945,19.548942,-71.7105
1652,PRESIDENTE ESTRELLA URENA,AV IMBERT 50 FRENTE AL ESTADIO CIBAO GURABITO,HOSPITAL ALTA COMPLEJIDAD,CIBAO NORTE,SANTIAGO,SANTIAGO,ENSANCHE ROMAN,1946,19.4673,-70.7112
2084,DR CARLOS A ZAFRA,C ENRIQUILLO ESQ MELLA 43 MARIA TRINIDAD SANCHEZ,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NORDESTE,MARIA TRINIDAD SANCHEZ,NAGUA,URBANA NORTE 1,1946,19.3747,-69.8484
68,ARTURO GRULLON,AV ENRIQUILLO 13 DETRAS DEL ESTADIO CIBAO,HOSPITAL INFANTIL,CIBAO NORTE,SANTIAGO,SANTIAGO,LOS CIRUELITOS 1,1947,19.4662,-70.707
128,ROSA DUARTE,CALLE SANCHEZ KM 1 5 AL LADO DE LA FORTALEZA,HOSPITAL MEDIANA COMPLEJIDAD,EL VALLE,ELIAS PIÑA,COMENDADOR,VILLA PROGRESO,1947,18.875459,-71.698168
8,DR JOSE MANUEL RODRIGUEZ JIMENES,CALLE 28 ESQ CALLE 39 ENS LA FE,HOSPITAL INFANTIL,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Octaviano Laroux,1948,18.496251,-69.92414
120,DR ALEJO MARTINEZ,GRAL JUAN RODRIGUEZ NO 9,HOSPITAL MEDIANA COMPLEJIDAD,HIGUAMO,SAN PEDRO DE MACORIS,RAMON SANTANA,BATEY JAGUAL,1949,18.54126,-69.179771
2010,ARISTIDES FIALLO CABRAL,TENIENTE AMADO GARCIA,HOSPITAL MEDIANA COMPLEJIDAD,YUMA,LA ROMANA,LA ROMANA,BANCOLA,1949,18.5872,-68.9784
109,DR TEOFILO HERNANDEZ,MANUELA DIEZ,HOSPITAL MEDIANA COMPLEJIDAD,YUMA,EL SEIBO,EL SEIBO,VILLA GUERRERO 3,1950,18.758516,-69.034739
1443,ANTITUBERCULOSO DE ADULTO,CALLE  ANA VALVERDE 02 ESQ JUANA SALTITOPA MEJORAMIENTO SOCIAL,CENTRO DE PRIMER NIVEL,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,SAMANA,1950,18.4863,-69.8909
1463,CAMPAMENTO 16 DE AGOSTO,CALLE LAS MERCEDES 108PEDRO BRAND,CENTRO DE PRIMER NIVEL,OZAMA,SANTO DOMINGO,PEDRO BRAND,LAS MERCEDES,1950,18.4330458,-70.0349574
1522,CENTRO DIAGNOSTICO MUNICIPAL DE VILLA DUARTE,AV ULISES HEUREAUX EDIF 7 MANZ F CALERO VILLA DUARTE,CENTRO DIAGNOSTICO,OZAMA,SANTO DOMINGO,SANTO DOMINGO ESTE,CALERO,1950,18.485605,-69.880722
1706,MATERNIDAD NUESTRA SENORA DE LA ALTAGRACIA,C PEDRO HENRIQUEZ URENA ESQ FELIX MARIA DEL MONTE GAZCUE,HOSPITAL MATERNO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,GASCUEZ.04,1950,18.473137,-69.908691
149,DR PEDRO EMILIO DE MARCHENA,AV DR A COLUMNA 49,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO SUR,MONSEÑOR NOUEL,BONAO,CENTRO DEL PUEBLO,1952,18.936829,-70.4117
1371,CPNA ANTI TUBERCULOSO INFANTIL,CALLE MARIA DE TOLEDO  14 ESQ BAROHONA VILLA CONSUELO,CENTRO DE PRIMER NIVEL,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,VILLA CONSUELO 4,1952,18.4912,-69.9009
1750,CONSULTORIO MEDICO ESCUELA NACIONAL ARTE Y OFICIO ENAO,HECTOR HOMERO HERNANDEZ VARGAS SANTO DOMINGO,CONSULTORIO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,Ens. La Fe I,1952,18.4867265,-69.9301041
1456,CENTRO SANITARIO DE SANTO DOMINGO,CALLE GALVAN ESQ FRANCIA,CENTRO DIAGNOSTICO,OZAMA,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMAN,SAN JUAN DON BOSCO,1953,18.4756278,-69.9006656
2460,ESCUELA MERCEDES CONSUELO MATOS,AVENIDA INDEPENDENCIA PROXIMO AL PARQUE DUARTE,CONSULTORIO,EL VALLE,SAN JUAN,SAN JUAN,CENTRO CIUDAD,1953,18.80522,-71.22464
86,DR VIRGILIO A GARCIA,CABRERA,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NORDESTE,MARIA TRINIDAD SANCHEZ,CABRERA,URBANA CABRERA 1,1954,19.643323,-69.903624
145,PADRE FANTINO,CALLE JOSE  CABRERA NO 102 LAS FLORES,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO NOROESTE,MONTE CRISTI,MONTE CRISTI,EL ALBIMAR,1954,19.8508,-71.6452
2000,DR RAMON BAEZ,C 27 DE FEBRERO ESQUINA PALO HINCADO,HOSPITAL MEDIANA COMPLEJIDAD,CIBAO SUR,SANCHEZ RAMIREZ,COTUI,LA ESPERANZA,1954,19.060253,-70.149958
133,DR ALEJANDRO CABRAL,C DIEGO DE VELASQUEZ ESQ PEDRO J  HEYAIME,HOSPITAL ALTA COMPLEJIDAD,EL VALLE,SAN JUAN,SAN JUAN,LOS TRASFORMADORES 2,1955,18.8031,-71.225
